,customer_id,shopping_freq,max_amount,customer_category
3802,CS4914,21,104,Medium
3803,CS4915,23,102,Medium
3804,CS4916,21,104,Medium
3805,CS4917,20,102,High
3806,CS4918,22,100,Medium
3807,CS4919,13,94,High
3808,CS4920,17,103,High
3809,CS4921,12,101,High
3810,CS4922,16,102,High
3811,CS4923,18,97,High
3812,CS4924,23,105,Medium
3813,CS4925,21,105,Medium
3814,CS4926,16,105,High
3815,CS4927,20,104,Medium
3816,CS4928,18,101,High
3817,CS4929,25,105,Medium
3818,CS4930,20,101,High
3819,CS4931,29,104,Medium
3820,CS4932,26,104,Medium
3821,CS4933,16,99,High
3822,CS4934,24,104,Medium
3823,CS4935,21,104,Medium
3824,CS4936,25,103,Medium
3825,CS4937,16,105,High
3826,CS4938,15,105,High
3827,CS4939,29,104,Medium
3828,CS4940,15,103,High
3829,CS4941,22,102,Medium
3830,CS4942,19,105,High
3831,CS4943,19,95,High
3832,CS4944,27,105,Medium
3833,CS4945,23,104,Medium
3834,CS4946,21,99,High
3835,CS4947,11,103,High
3836,CS4948,18,103,High
3837,CS4949,21,100,Medium
3838,CS4950,12,102,High
3839,CS4951,20,105,Medium
3840,CS4952,25,104,Medium
3841,CS4953,21,100,Medium
3842,CS4954,20,104,Medium
3843,CS4955,25,105,Medium
3844,CS4956,18,103,High
3845,CS4957,23,104,Medium
3846,CS4958,14,104,High
3847,CS4959,23,103,Medium
3848,CS4960,18,104,High
3849,CS4961,21,102,Medium
3850,CS4962,25,102,Medium
3851,CS4963,19,103,High
3852,CS4964,20,97,High
3853,CS4965,27,102,Medium
3854,CS4966,23,104,Medium
3855,CS4967,25,104,Medium
3856,CS4968,18,99,High
3857,CS4969,18,105,High
3858,CS4970,23,102,Medium
3859,CS4971,19,103,High
3860,CS4972,21,105,Medium
3861,CS4973,23,102,Medium
3862,CS4974,19,104,High
3863,CS4975,11,97,High
3864,CS4976,19,97,High
3865,CS4977,22,99,Medium
3866,CS4978,10,95,High
3867,CS4979,17,94,High
3868,CS4980,22,103,Medium
3869,CS4981,25,104,Medium
3870,CS4982,12,86,Low
3871,CS4983,18,105,High
3872,CS4984,18,97,High
3873,CS4985,21,104,Medium
3874,CS4986,16,100,High
3875,CS4987,16,104,High
3876,CS4988,20,104,Medium
3877,CS4989,15,83,Low
3878,CS4990,20,103,Medium
3879,CS4991,15,103,High
3880,CS4992,20,102,High
3881,CS4993,26,105,Medium
3882,CS4994,18,100,High
3883,CS4995,20,101,High
3884,CS4996,25,104,Medium
3885,CS4997,15,104,High
3886,CS4998,34,104,Medium
3887,CS4999,11,104,High
3888,CS5000,19,105,High
3889,CS5001,22,103,Medium
3890,CS5002,11,94,High
3891,CS5003,16,103,High
3892,CS5004,18,104,High
3893,CS5005,17,104,High
3894,CS5006,24,104,Medium
3895,CS5007,24,103,Medium
3896,CS5008,16,103,High
3897,CS5009,16,103,High
3898,CS5010,24,103,Medium
3899,CS5011,20,105,Medium
3900,CS5012,24,101,Medium
3901,CS5013,18,104,High
3902,CS5014,21,100,Medium
3903,CS5015,22,101,Medium
3904,CS5016,25,99,Medium
3905,CS5017,18,101,High
3906,CS5018,25,98,Medium
3907,CS5019,20,98,High
3908,CS5020,9,88,Low
3909,CS5021,20,105,Medium
3910,CS5022,15,101,High
3911,CS5023,22,104,Medium
3912,CS5024,18,102,High
3913,CS5025,28,105,Medium
3914,CS5026,30,105,Medium
3915,CS5027,22,105,Medium
3916,CS5028,29,104,Medium
3917,CS5029,16,102,High
3918,CS5030,16,103,High
3919,CS5031,24,103,Medium
3920,CS5032,23,103,Medium
3921,CS5033,22,104,Medium
3922,CS5034,17,105,High
3923,CS5035,14,104,High
3924,CS5036,20,98,High
3925,CS5037,15,104,High
3926,CS5038,22,100,Medium
3927,CS5039,25,103,Medium
3928,CS5040,24,105,Medium
3929,CS5041,25,104,Medium
3930,CS5042,21,105,Medium
3931,CS5043,17,103,High
3932,CS5044,21,105,Medium
3933,CS5045,12,101,High
3934,CS5046,24,102,Medium
3935,CS5047,19,105,High
3936,CS5048,22,101,Medium
3937,CS5049,28,99,Medium
3938,CS5050,19,104,High
3939,CS5051,19,103,High
3940,CS5052,24,95,Medium
3941,CS5053,18,101,High
3942,CS5054,16,105,High
3943,CS5055,23,104,Medium
3944,CS5056,17,104,High
3945,CS5057,26,105,Medium
3946,CS5058,18,104,High
3947,CS5059,20,103,Medium
3948,CS5060,15,98,High
3949,CS5061,22,103,Medium
3950,CS5062,20,105,Medium
3951,CS5063,27,103,Medium
3952,CS5064,15,105,High
3953,CS5065,24,97,Medium
3954,CS5066,26,102,Medium
3955,CS5067,27,102,Medium
3956,CS5068,22,102,Medium
3957,CS5069,23,104,Medium
3958,CS5070,21,103,Medium
3959,CS5071,16,105,High
3960,CS5072,16,97,High
3961,CS5073,18,102,High
3962,CS5074,15,100,High
3963,CS5075,18,92,High
3964,CS5076,21,100,Medium
3965,CS5077,21,101,Medium
3966,CS5078,19,99,High
3967,CS5079,23,95,Medium
3968,CS5080,18,95,High
3969,CS5081,22,104,Medium
3970,CS5082,29,104,Medium
3971,CS5083,26,104,Medium
3972,CS5084,20,101,High
3973,CS5085,18,101,High
3974,CS5086,21,103,Medium
3975,CS5087,15,92,High
3976,CS5088,22,101,Medium
3977,CS5089,12,97,High
3978,CS5090,21,103,Medium
3979,CS5091,13,103,High
3980,CS5092,18,102,High
3981,CS5093,27,105,Medium
3982,CS5094,18,101,High
3983,CS5095,20,102,High
3984,CS5096,18,102,High
3985,CS5097,26,103,Medium
3986,CS5098,17,102,High
3987,CS5099,16,105,High
3988,CS5100,23,103,Medium
3989,CS5101,17,104,High
3990,CS5102,15,103,High
3991,CS5103,16,93,High
3992,CS5104,16,105,High
3993,CS5105,17,102,High
3994,CS5106,20,105,Medium
3995,CS5107,28,104,Medium
3996,CS5108,14,105,High
3997,CS5109,35,105,Medium
3998,CS5110,11,102,High
3999,CS5111,28,105,Medium
4000,CS5112,14,99,High
4001,CS5113,19,99,High
4002,CS5114,20,105,Medium
4003,CS5115,22,94,High
4004,CS5116,20,105,Medium
4005,CS5117,19,105,High
4006,CS5118,26,101,Medium
4007,CS5119,17,105,High
4008,CS5120,16,103,High
4009,CS5121,16,105,High
4010,CS5122,23,104,Medium
4011,CS5123,15,104,High
4012,CS5124,28,102,Medium
4013,CS5125,20,104,Medium
4014,CS5126,25,98,Medium
4015,CS5127,15,102,High
4016,CS5128,27,101,Medium
4017,CS5129,24,102,Medium
4018,CS5130,25,104,Medium
4019,CS5131,29,105,Medium
4020,CS5132,22,101,Medium
4021,CS5133,18,104,High
4022,CS5134,16,100,High
4023,CS5135,23,97,Medium
4024,CS5136,22,105,Medium
4025,CS5137,21,104,Medium
4026,CS5138,19,105,High
4027,CS5139,22,105,Medium
4028,CS5140,23,103,Medium
4029,CS5141,29,105,Medium
4030,CS5142,19,98,High
4031,CS5143,23,101,Medium
4032,CS5144,14,100,High
4033,CS5145,20,99,High
4034,CS5146,17,104,High
4035,CS5147,18,105,High
4036,CS5148,26,104,Medium
4037,CS5149,13,97,High
4038,CS5150,11,103,High
4039,CS5151,18,101,High
4040,CS5152,12,102,High
4041,CS5153,21,99,High
4042,CS5154,31,99,Medium
4043,CS5155,26,100,Medium
4044,CS5156,16,103,High
4045,CS5157,22,102,Medium
4046,CS5158,19,99,High
4047,CS5159,28,105,Medium
4048,CS5160,21,105,Medium
4049,CS5161,18,105,High
4050,CS5162,18,104,High
4051,CS5163,28,102,Medium
4052,CS5164,18,91,High
4053,CS5165,25,104,Medium
4054,CS5166,27,105,Medium
4055,CS5167,16,103,High
4056,CS5168,20,104,Medium
4057,CS5169,18,105,High
4058,CS5170,20,100,High
4059,CS5171,18,102,High
4060,CS5172,21,98,High
4061,CS5173,11,85,Low
4062,CS5174,25,105,Medium
4063,CS5175,25,103,Medium
4064,CS5176,28,105,Medium
4065,CS5177,14,103,High
4066,CS5178,21,102,Medium
4067,CS5179,14,98,High
4068,CS5180,11,102,High
4069,CS5181,16,105,High
4070,CS5182,23,90,High
4071,CS5183,17,101,High
4072,CS5184,28,99,Medium
4073,CS5185,27,105,Medium
4074,CS5186,12,91,High
4075,CS5187,28,105,Medium
4076,CS5188,16,97,High
4077,CS5189,28,99,Medium
4078,CS5190,21,100,Medium
4079,CS5191,27,105,Medium
4080,CS5192,21,105,Medium
4081,CS5193,24,103,Medium
4082,CS5194,16,100,High
4083,CS5195,19,103,High
4084,CS5196,22,97,Medium
4085,CS5197,16,100,High
4086,CS5198,26,105,Medium
4087,CS5199,14,103,High
4088,CS5200,21,105,Medium
4089,CS5201,20,103,Medium
4090,CS5202,27,100,Medium
4091,CS5203,27,103,Medium
4092,CS5204,21,104,Medium
4093,CS5205,17,98,High
4094,CS5206,14,101,High
4095,CS5207,16,105,High
4096,CS5208,20,104,Medium
4097,CS5209,20,103,Medium
4098,CS5210,17,102,High
4099,CS5211,18,102,High
4100,CS5212,25,101,Medium
4101,CS5213,26,105,Medium
4102,CS5214,17,104,High
4103,CS5215,14,104,High
4104,CS5216,11,94,High
4105,CS5217,20,104,Medium
4106,CS5218,16,97,High
4107,CS5219,19,103,High
4108,CS5220,20,104,Medium
4109,CS5221,22,103,Medium
4110,CS5222,22,95,High
4111,CS5223,27,104,Medium
4112,CS5224,19,105,High
4113,CS5225,22,104,Medium
4114,CS5226,28,103,Medium
4115,CS5227,16,104,High
4116,CS5228,18,105,High
4117,CS5229,11,100,High
4118,CS5230,23,102,Medium
4119,CS5231,22,96,Medium
4120,CS5232,21,101,Medium
4121,CS5233,11,103,High
4122,CS5234,15,105,High
4123,CS5235,17,101,High
4124,CS5236,17,102,High
4125,CS5237,23,98,Medium
4126,CS5238,28,102,Medium
4127,CS5239,18,104,High
4128,CS5240,21,105,Medium
4129,CS5241,19,94,High
4130,CS5242,22,102,Medium
4131,CS5243,17,105,High
4132,CS5244,30,105,Medium
4133,CS5245,20,105,Medium
4134,CS5246,21,102,Medium
4135,CS5247,26,105,Medium
4136,CS5248,20,100,High
4137,CS5249,20,105,Medium
4138,CS5250,18,105,High
4139,CS5251,25,103,Medium
4140,CS5252,17,100,High
4141,CS5253,17,105,High
4142,CS5254,24,98,Medium
4143,CS5255,18,100,High
4144,CS5256,20,105,Medium
4145,CS5257,24,103,Medium
4146,CS5258,10,85,Low
4147,CS5259,22,105,Medium
4148,CS5260,25,102,Medium
4149,CS5261,18,105,High
4150,CS5262,15,103,High
4151,CS5263,21,100,Medium
4152,CS5264,15,97,High
4153,CS5265,18,103,High
4154,CS5266,22,104,Medium
4155,CS5267,23,102,Medium
4156,CS5268,23,105,Medium
4157,CS5269,13,97,High
4158,CS5270,22,105,Medium
4159,CS5271,22,100,Medium
4160,CS5272,19,101,High
4161,CS5273,24,103,Medium
4162,CS5274,18,91,High
4163,CS5275,20,100,High
4164,CS5276,26,102,Medium
4165,CS5277,19,105,High
4166,CS5278,28,102,Medium
4167,CS5279,13,105,High
4168,CS5280,19,104,High
4169,CS5281,23,105,Medium
4170,CS5282,23,103,Medium
4171,CS5283,23,103,Medium
4172,CS5284,14,94,High
4173,CS5285,19,104,High
4174,CS5286,8,104,High
4175,CS5287,32,103,Medium
4176,CS5288,14,101,High
4177,CS5289,31,99,Medium
4178,CS5290,23,105,Medium
4179,CS5291,24,102,Medium
4180,CS5292,27,93,Medium
4181,CS5293,20,101,High
4182,CS5294,14,101,High
4183,CS5295,25,104,Medium
4184,CS5296,21,105,Medium
4185,CS5297,16,105,High
4186,CS5298,15,104,High
4187,CS5299,22,104,Medium
4188,CS5300,16,104,High
4189,CS5301,23,97,Medium
4190,CS5302,27,101,Medium
4191,CS5303,19,103,High
4192,CS5304,23,101,Medium
4193,CS5305,21,105,Medium
4194,CS5306,22,105,Medium
4195,CS5307,13,102,High
4196,CS5308,27,105,Medium
4197,CS5309,20,101,High
4198,CS5310,14,104,High
4199,CS5311,19,104,High
4200,CS5312,17,105,High
4201,CS5313,17,93,High
4202,CS5314,14,94,High
4203,CS5315,20,95,High
4204,CS5316,18,103,High
4205,CS5317,15,105,High
4206,CS5318,17,103,High
4207,CS5319,21,101,Medium
4208,CS5320,16,105,High
4209,CS5321,12,103,High
4210,CS5322,16,96,High
4211,CS5323,32,105,Medium
4212,CS5324,10,101,High
4213,CS5325,25,102,Medium
4214,CS5326,25,103,Medium
4215,CS5327,12,105,High
4216,CS5328,15,103,High
4217,CS5329,26,101,Medium
4218,CS5330,17,104,High
4219,CS5331,20,105,Medium
4220,CS5332,27,102,Medium
4221,CS5333,16,103,High
4222,CS5334,21,104,Medium
4223,CS5335,23,103,Medium
4224,CS5336,17,104,High
4225,CS5337,11,104,High
4226,CS5338,22,104,Medium
4227,CS5339,17,104,High
4228,CS5340,26,104,Medium
4229,CS5341,19,101,High
4230,CS5342,25,105,Medium
4231,CS5343,26,104,Medium
4232,CS5344,18,105,High
4233,CS5345,20,105,Medium
4234,CS5346,25,105,Medium
4235,CS5347,25,101,Medium
4236,CS5348,19,105,High
4237,CS5349,17,105,High
4238,CS5350,21,105,Medium
4239,CS5351,22,91,High
4240,CS5352,21,96,High
4241,CS5353,21,93,High
4242,CS5354,18,102,High
4243,CS5355,14,102,High
4244,CS5356,20,105,Medium
4245,CS5357,17,91,High
4246,CS5358,12,101,High
4247,CS5359,13,102,High
4248,CS5360,15,105,High
4249,CS5361,22,104,Medium
4250,CS5362,13,104,High
4251,CS5363,15,103,High
4252,CS5364,27,104,Medium
4253,CS5365,21,104,Medium
4254,CS5366,20,104,Medium
4255,CS5367,21,102,Medium
4256,CS5368,12,102,High
4257,CS5369,17,100,High
4258,CS5370,20,102,High
4259,CS5371,19,105,High
4260,CS5372,24,104,Medium
4261,CS5373,24,98,Medium
4262,CS5374,21,105,Medium
4263,CS5375,29,105,Medium
4264,CS5376,25,102,Medium
4265,CS5377,13,103,High
4266,CS5378,9,89,High
4267,CS5379,13,96,High
4268,CS5380,17,104,High
4269,CS5381,12,100,High
4270,CS5382,29,102,Medium
4271,CS5383,23,105,Medium
4272,CS5384,20,100,High
4273,CS5385,13,85,Low
4274,CS5386,24,105,Medium
4275,CS5387,20,101,High
4276,CS5388,14,99,High
4277,CS5389,18,97,High
4278,CS5390,25,105,Medium
4279,CS5391,19,103,High
4280,CS5392,19,103,High
4281,CS5393,18,102,High
4282,CS5394,29,103,Medium
4283,CS5395,20,105,Medium
4284,CS5396,18,102,High
4285,CS5397,29,104,Medium
4286,CS5398,18,101,High
4287,CS5399,23,104,Medium
4288,CS5400,18,104,High
4289,CS5401,20,102,High
4290,CS5402,21,104,Medium
4291,CS5403,24,105,Medium
4292,CS5404,20,104,Medium
4293,CS5405,22,103,Medium
4294,CS5406,22,104,Medium
4295,CS5407,17,105,High
4296,CS5408,27,105,Medium
4297,CS5409,19,104,High
4298,CS5410,13,100,High
4299,CS5411,24,100,Medium
4300,CS5412,19,105,High
4301,CS5413,23,103,Medium
4302,CS5414,21,102,Medium
4303,CS5415,18,97,High
4304,CS5416,21,104,Medium
4305,CS5417,23,105,Medium
4306,CS5418,16,104,High
4307,CS5419,24,105,Medium
4308,CS5420,18,102,High
4309,CS5421,15,105,High
4310,CS5422,17,104,High
4311,CS5423,12,92,High
4312,CS5424,19,98,High
4313,CS5425,21,93,High
4314,CS5426,20,105,Medium
4315,CS5427,19,103,High
4316,CS5428,26,104,Medium
4317,CS5429,19,104,High
4318,CS5430,17,104,High
4319,CS5431,16,95,High
4320,CS5432,20,103,Medium
4321,CS5433,19,105,High
4322,CS5434,16,103,High
4323,CS5435,19,103,High
4324,CS5436,18,96,High
4325,CS5437,18,98,High
4326,CS5438,21,103,Medium
4327,CS5439,24,102,Medium
4328,CS5440,16,90,High
4329,CS5441,20,96,High
4330,CS5442,24,103,Medium
4331,CS5443,27,102,Medium
4332,CS5444,23,105,Medium
4333,CS5445,18,98,High
4334,CS5446,28,102,Medium
4335,CS5447,14,105,High
4336,CS5448,28,102,Medium
4337,CS5449,22,104,Medium
4338,CS5450,28,99,Medium
4339,CS5451,16,98,High
4340,CS5452,19,101,High
4341,CS5453,19,104,High
4342,CS5454,25,103,Medium
4343,CS5455,20,96,High
4344,CS5456,18,102,High
4345,CS5457,11,87,Low
4346,CS5458,26,105,Medium
4347,CS5459,16,99,High
4348,CS5460,20,104,Medium
4349,CS5461,22,104,Medium
4350,CS5462,19,102,High
4351,CS5463,24,102,Medium
4352,CS5464,23,102,Medium
4353,CS5465,17,99,High
4354,CS5466,24,104,Medium
4355,CS5467,24,101,Medium
4356,CS5468,23,104,Medium
4357,CS5469,19,104,High
4358,CS5470,20,105,Medium
4359,CS5471,14,99,High
4360,CS5472,21,104,Medium
4361,CS5473,16,101,High
4362,CS5474,18,104,High
4363,CS5475,22,97,Medium
4364,CS5476,28,105,Medium
4365,CS5477,21,99,High
4366,CS5478,22,103,Medium
4367,CS5479,22,105,Medium
4368,CS5480,24,102,Medium
4369,CS5481,23,105,Medium
4370,CS5482,23,105,Medium
4371,CS5483,21,92,High
4372,CS5484,18,92,High
4373,CS5485,19,105,High
4374,CS5486,20,102,High
4375,CS5487,22,97,Medium
4376,CS5488,24,102,Medium
4377,CS5489,26,104,Medium
4378,CS5490,25,99,Medium
4379,CS5491,24,105,Medium
4380,CS5492,26,104,Medium
4381,CS5493,24,105,Medium
4382,CS5494,18,104,High
4383,CS5495,22,104,Medium
4384,CS5496,19,102,High
4385,CS5497,16,102,High
4386,CS5498,29,104,Medium
4387,CS5499,14,96,High
4388,CS5500,25,104,Medium
4389,CS5501,26,105,Medium
4390,CS5502,26,103,Medium
4391,CS5503,17,103,High
4392,CS5504,15,105,High
4393,CS5505,20,104,Medium
4394,CS5506,13,99,High
4395,CS5507,25,102,Medium
4396,CS5508,22,103,Medium
4397,CS5509,16,105,High
4398,CS5510,19,103,High
4399,CS5511,19,105,High
4400,CS5512,13,103,High
4401,CS5513,25,103,Medium
4402,CS5514,25,105,Medium
4403,CS5515,17,93,High
4404,CS5516,16,105,High
4405,CS5517,16,103,High
4406,CS5518,31,104,Medium
4407,CS5519,26,105,Medium
4408,CS5520,17,104,High
4409,CS5521,16,104,High
4410,CS5522,29,105,Medium
4411,CS5523,23,105,Medium
4412,CS5524,18,101,High
4413,CS5525,22,104,Medium
4414,CS5526,17,99,High
4415,CS5527,24,101,Medium
4416,CS5528,31,105,Medium
4417,CS5529,17,104,High
4418,CS5530,16,102,High
4419,CS5531,23,101,Medium
4420,CS5532,23,103,Medium
4421,CS5533,17,91,High
4422,CS5534,16,104,High
4423,CS5535,21,105,Medium
4424,CS5536,20,102,High
4425,CS5537,19,103,High
4426,CS5538,17,104,High
4427,CS5539,18,105,High
4428,CS5540,16,94,High
4429,CS5541,19,104,High
4430,CS5542,17,103,High
4431,CS5543,22,104,Medium
4432,CS5544,18,105,High
4433,CS5545,18,100,High
4434,CS5546,15,100,High
4435,CS5547,23,105,Medium
4436,CS5548,13,105,High
4437,CS5549,18,99,High
4438,CS5550,23,105,Medium
4439,CS5551,17,101,High
4440,CS5552,15,97,High
4441,CS5553,17,102,High
4442,CS5554,14,103,High
4443,CS5555,31,105,Medium
4444,CS5556,20,105,Medium
4445,CS5557,23,100,Medium
4446,CS5558,12,85,Low
4447,CS5559,14,104,High
4448,CS5560,20,104,Medium
4449,CS5561,19,105,High
4450,CS5562,17,105,High
4451,CS5563,14,98,High
4452,CS5564,28,102,Medium
4453,CS5565,23,104,Medium
4454,CS5566,26,104,Medium
4455,CS5567,21,104,Medium
4456,CS5568,21,94,High
4457,CS5569,15,99,High
4458,CS5570,26,102,Medium
4459,CS5571,18,105,High
4460,CS5572,14,104,High
4461,CS5573,24,101,Medium
4462,CS5574,20,105,Medium
4463,CS5575,12,80,Low
4464,CS5576,25,101,Medium
4465,CS5577,20,99,High
4466,CS5578,22,103,Medium
4467,CS5579,18,102,High
4468,CS5580,24,105,Medium
4469,CS5581,17,86,Low
4470,CS5582,16,103,High
4471,CS5583,29,103,Medium
4472,CS5584,15,101,High
4473,CS5585,11,100,High
4474,CS5586,24,105,Medium
4475,CS5587,22,104,Medium
4476,CS5588,24,98,Medium
4477,CS5589,26,105,Medium
4478,CS5590,20,103,Medium
4479,CS5591,20,105,Medium
4480,CS5592,21,104,Medium
4481,CS5593,20,99,High
4482,CS5594,25,96,Medium
4483,CS5595,21,105,Medium
4484,CS5596,12,103,High
4485,CS5597,16,102,High
4486,CS5598,21,103,Medium
4487,CS5599,19,104,High
4488,CS5600,17,96,High
4489,CS5601,17,105,High
4490,CS5602,25,101,Medium
4491,CS5603,22,105,Medium
4492,CS5604,14,103,High
4493,CS5605,18,104,High
4494,CS5606,21,98,High
4495,CS5607,20,101,High
4496,CS5608,16,103,High
4497,CS5609,20,103,Medium
4498,CS5610,19,96,High
4499,CS5611,20,102,High
4500,CS5612,16,103,High
4501,CS5613,19,105,High
4502,CS5614,20,102,High
4503,CS5615,14,105,High
4504,CS5616,21,95,High
4505,CS5617,20,99,High
4506,CS5618,22,105,Medium
4507,CS5619,16,103,High
4508,CS5620,25,101,Medium
4509,CS5621,21,97,High
4510,CS5622,16,100,High
4511,CS5623,18,104,High
4512,CS5624,15,104,High
4513,CS5625,20,99,High
4514,CS5626,14,103,High
4515,CS5627,21,104,Medium
4516,CS5628,16,103,High
4517,CS5629,26,104,Medium
4518,CS5630,25,103,Medium
4519,CS5631,15,99,High
4520,CS5632,22,105,Medium
4521,CS5633,23,105,Medium
4522,CS5634,16,105,High
4523,CS5635,23,98,Medium
4524,CS5636,21,105,Medium
4525,CS5637,20,102,High
4526,CS5638,21,102,Medium
4527,CS5639,23,100,Medium
4528,CS5640,16,89,High
4529,CS5641,11,102,High
4530,CS5642,26,105,Medium
4531,CS5643,22,104,Medium
4532,CS5644,21,104,Medium
4533,CS5645,18,99,High
4534,CS5646,20,97,High
4535,CS5647,17,105,High
4536,CS5648,19,105,High
4537,CS5649,21,104,Medium
4538,CS5650,20,90,High
4539,CS5651,14,102,High
4540,CS5652,20,105,Medium
4541,CS5653,18,104,High
4542,CS5654,25,104,Medium
4543,CS5655,21,103,Medium
4544,CS5656,23,105,Medium
4545,CS5657,12,102,High
4546,CS5658,19,105,High
4547,CS5659,24,105,Medium
4548,CS5660,16,89,High
4549,CS5661,23,105,Medium
4550,CS5662,22,101,Medium
4551,CS5663,23,105,Medium
4552,CS5664,21,99,High
4553,CS5665,23,101,Medium
4554,CS5666,10,98,High
4555,CS5667,20,103,Medium
4556,CS5668,27,99,Medium
4557,CS5669,20,103,Medium
4558,CS5670,22,102,Medium
4559,CS5671,17,102,High
4560,CS5672,21,97,High
4561,CS5673,18,103,High
4562,CS5674,27,105,Medium
4563,CS5675,24,99,Medium
4564,CS5676,21,96,High
4565,CS5677,21,105,Medium
4566,CS5678,30,102,Medium
4567,CS5679,18,105,High
4568,CS5680,17,92,High
4569,CS5681,19,86,Low
4570,CS5682,20,101,High
4571,CS5683,14,83,Low
4572,CS5684,27,105,Medium
4573,CS5685,28,103,Medium
4574,CS5686,13,101,High
4575,CS5687,21,100,Medium
4576,CS5688,12,104,High
4577,CS5689,20,104,Medium
4578,CS5690,19,105,High
4579,CS5691,18,103,High
4580,CS5692,16,105,High
4581,CS5693,18,104,High
4582,CS5694,18,101,High
4583,CS5695,24,105,Medium
4584,CS5696,17,105,High
4585,CS5697,27,105,Medium
4586,CS5698,21,96,High
4587,CS5699,17,102,High
4588,CS5700,28,100,Medium
4589,CS5701,25,102,Medium
4590,CS5702,20,99,High
4591,CS5703,21,94,High
4592,CS5704,12,102,High
4593,CS5705,13,102,High
4594,CS5706,17,105,High
4595,CS5707,20,105,Medium
4596,CS5708,22,104,Medium
4597,CS5709,19,103,High
4598,CS5710,14,105,High
4599,CS5711,22,95,High
4600,CS5712,23,104,Medium
4601,CS5713,20,104,Medium
4602,CS5714,21,100,Medium
4603,CS5715,17,101,High
4604,CS5716,13,100,High
4605,CS5717,30,105,Medium
4606,CS5718,16,101,High
4607,CS5719,24,98,Medium
4608,CS5720,21,105,Medium
4609,CS5721,11,97,High
4610,CS5722,20,105,Medium
4611,CS5723,17,102,High
4612,CS5724,26,105,Medium
4613,CS5725,17,97,High
4614,CS5726,16,98,High
4615,CS5727,22,105,Medium
4616,CS5728,16,103,High
4617,CS5729,20,104,Medium
4618,CS5730,22,102,Medium
4619,CS5731,16,96,High
4620,CS5732,24,105,Medium
4621,CS5733,20,103,Medium
4622,CS5734,16,104,High
4623,CS5735,15,104,High
4624,CS5736,14,99,High
4625,CS5737,20,102,High
4626,CS5738,22,100,Medium
4627,CS5739,25,103,Medium
4628,CS5740,23,104,Medium
4629,CS5741,24,103,Medium
4630,CS5742,27,103,Medium
4631,CS5743,20,105,Medium
4632,CS5744,27,105,Medium
4633,CS5745,18,101,High
4634,CS5746,17,101,High
4635,CS5747,20,88,High
4636,CS5748,21,98,High
4637,CS5749,22,102,Medium
4638,CS5750,19,103,High
4639,CS5751,17,99,High
4640,CS5752,33,102,Medium
4641,CS5753,14,102,High
4642,CS5754,24,105,Medium
4643,CS5755,21,104,Medium
4644,CS5756,29,103,Medium
4645,CS5757,17,102,High
4646,CS5758,19,99,High
4647,CS5759,19,105,High
4648,CS5760,29,102,Medium
4649,CS5761,28,103,Medium
4650,CS5762,23,104,Medium
4651,CS5763,21,103,Medium
4652,CS5764,14,97,High
4653,CS5765,18,99,High
4654,CS5766,21,90,High
4655,CS5767,17,96,High
4656,CS5768,17,105,High
4657,CS5769,18,102,High
4658,CS5770,18,105,High
4659,CS5771,11,98,High
4660,CS5772,26,105,Medium
4661,CS5773,20,101,High
4662,CS5774,26,99,Medium
4663,CS5775,19,102,High
4664,CS5776,19,102,High
4665,CS5777,22,105,Medium
4666,CS5778,17,100,High
4667,CS5779,22,105,Medium
4668,CS5780,23,102,Medium
4669,CS5781,23,105,Medium
4670,CS5782,21,103,Medium
4671,CS5783,23,103,Medium
4672,CS5784,18,102,High
4673,CS5785,17,102,High
4674,CS5786,19,103,High
4675,CS5787,26,103,Medium
4676,CS5788,21,99,High
4677,CS5789,16,103,High
4678,CS5790,19,103,High
4679,CS5791,17,103,High
4680,CS5792,28,103,Medium
4681,CS5793,16,103,High
4682,CS5794,25,104,Medium
4683,CS5795,16,97,High
4684,CS5796,16,103,High
4685,CS5797,26,99,Medium
4686,CS5798,23,102,Medium
4687,CS5799,21,105,Medium
4688,CS5800,23,105,Medium
4689,CS5801,21,101,Medium
4690,CS5802,24,102,Medium
4691,CS5803,21,105,Medium
4692,CS5804,18,97,High
4693,CS5805,23,97,Medium
4694,CS5806,17,103,High
4695,CS5807,20,101,High
4696,CS5808,22,102,Medium
4697,CS5809,18,105,High
4698,CS5810,30,105,Medium
4699,CS5811,22,105,Medium
4700,CS5812,23,105,Medium
4701,CS5813,24,105,Medium
4702,CS5814,14,101,High
4703,CS5815,28,105,Medium
4704,CS5816,22,105,Medium
4705,CS5817,23,104,Medium
4706,CS5818,21,102,Medium
4707,CS5819,17,103,High
4708,CS5820,16,104,High
4709,CS5821,23,104,Medium
4710,CS5822,18,103,High
4711,CS5823,18,105,High
4712,CS5824,19,105,High
4713,CS5825,14,101,High
4714,CS5826,24,103,Medium
4715,CS5827,20,100,High
4716,CS5828,10,102,High
4717,CS5829,20,101,High
4718,CS5830,23,105,Medium
4719,CS5831,16,102,High
4720,CS5832,20,102,High
4721,CS5833,19,105,High
4722,CS5834,20,93,High
4723,CS5835,25,100,Medium
4724,CS5836,30,105,Medium
4725,CS5837,18,98,High
4726,CS5838,17,105,High
4727,CS5839,14,104,High
4728,CS5840,15,104,High
4729,CS5841,19,97,High
4730,CS5842,13,103,High
4731,CS5843,20,104,Medium
4732,CS5844,17,103,High
4733,CS5845,22,105,Medium
4734,CS5846,23,102,Medium
